adm_cd,행정동명,세대당공원면적,세대당공원면적_log,park_area_total,green_ratio,household_cnt,area_km2,area_m2
1135058000,월계3동,2.06,1.118414915964289,26495.72,2.264591452991453,12862.0,1.17,1170000.0
1135059500,공릉1동,12.17,2.5779415157551897,228783.83,16.22580354609929,18799.0,1.41,1410000.0
1135060000,공릉2동,2.13,1.1410330045520618,38265.45,0.5610769794721407,17965.0,6.82,6820000.0
1135061100,하계1동,3.85,1.5789787049493915,48471.5,3.1271935483870963,12590.0,1.55,1550000.0
1135061200,하계2동,2.31,1.1969481893889715,18288.27,3.585935294117647,7917.0,0.51,510000.0
1135061900,중계본동,0.52,0.418710334858185,4087.7200000000003,0.20749847715736042,7861.0,1.97,1970000.0
1135062100,중계1동,5.45,1.864080130807681,48641.25,7.720833333333334,8925.0,0.63,630000.0
1135062400,중계4동,632.0,6.450470422144176,5154592.0,303.21129411764707,8156.0,1.7,1700000.0
1135062500,중계2.3동,4.82,1.7613002617433464,71774.62000000001,7.974957777777779,14891.0,0.9,900000.0
1135063000,상계1동,431.88,6.07046055333448,6720484.68,119.58157793594306,15561.0,5.62,5620000.0
1135064000,상계2동,1.535,0.9301936370431464,13024.474999999999,2.1351598360655735,8485.0,0.61,610000.0
1135066500,상계3.4동,0.44,0.3646431135879093,5462.6,0.10817029702970297,12415.0,5.05,5050000.0
1135067000,상계5동,0.05,0.048790164169432,542.85,0.05374752475247525,10857.0,1.01,1010000.0
1135069500,상계6.7동,8.07,2.2049722641270453,111591.96,10.05332972972973,13828.0,1.11,1110000.0
1135070000,상계8동,5.99,1.944480556245719,54526.97,8.138353731343283,9103.0,0.67,670000.0
1135071000,상계9동,2.17,1.1537315878891892,18110.82,2.2359037037037037,8346.0,0.81,810000.0
1135072000,상계10동,3.63,1.5325568680981427,27609.78,3.4512225,7606.0,0.8,800000.0
1138051000,녹번동,47.55,3.882594194737334,828416.1,46.280229050279324,17422.0,1.79,1790000.0
1138052000,불광제1동,8.31,2.231089091288976,150784.95,,18145.0,,
1138053000,불광제2동,10.95,2.48073127837752,154405.94999999998,,14101.0,,
1138055100,갈현제1동,0.6,0.4700036292457356,4326.599999999999,,7211.0,,
1138055200,갈현제2동,0.35,0.3001045924503381,4460.75,,12745.0,,
1138056000,구산동,6.75,2.0476928433652555,90848.25,6.583206521739131,13459.0,1.38,1380000.0
1138057000,대조동,0.34,0.29266961396282,5286.660000000001,0.6219600000000001,15549.0,0.85,850000.0
1138058000,응암제1동,0.26,0.2311117209633866,3922.6200000000003,,15087.0,,
1138059000,응암제2동,0.9,0.6418538861723948,9879.300000000001,,10977.0,,
1138060000,응암제3동,0.28,0.2468600779315258,3510.0800000000004,,12536.0,,
1138062500,역촌동,0.24,0.2151113796169455,5108.4,0.4403793103448276,21285.0,1.16,1160000.0
1138063100,신사제1동,0.16,0.1484200051182733,1917.6000000000001,,11985.0,,
1138063200,신사제2동,12.82,2.626116818339524,111136.58,,8669.0,,
1138064000,증산동,0.29,0.2546422183735807,1953.1499999999999,0.24112962962962958,6735.0,0.81,810000.0
1138065000,수색동,0.1,0.0953101798043248,855.7,0.06633333333333334,8557.0,1.29,1290000.0
1138069000,진관동,181.39,5.206147251575906,3824063.9799999995,33.16620971379011,21082.0,11.53,11530000.0
1141052000,천연동,14.12,2.716018370751387,107241.4,11.05581443298969,7595.0,0.97,970000.0
1141055500,북아현동,2.86,1.3506671834767394,20131.54,4.376421739130435,7039.0,0.46,460000.0
1141056500,충현동,0.04,0.0392207131532812,398.44,0.035575,9961.0,1.12,1120000.0
1141058500,신촌동,1.0,0.6931471805599453,15225.0,0.5788973384030418,15225.0,2.63,2630000.0
1141061500,연희동,114.58,4.749962930889632,2138521.12,70.11544655737706,18664.0,3.05,3050000.0
1141062000,홍제제1동,2.51,1.2556160374777745,27971.44,,11144.0,,
1141064000,홍제제3동,2.09,1.128171090909654,16676.11,,7979.0,,
1141065500,홍제제2동,1.535,0.9301936370431464,8149.315,,5309.0,,
1141066000,홍은제1동,2.26,1.181727195378616,21790.92,,9642.0,,
1141068500,홍은제2동,163.45,5.102606572635066,2109812.5999999996,,12908.0,,
1141069000,남가좌제1동,2.26,1.181727195378616,13903.519999999999,,6152.0,,
1141070000,남가좌제2동,0.51,0.412109650826833,6795.75,,13325.0,,
1141071000,북가좌제1동,3.17,1.42791603581071,21372.14,,6742.0,,
1141072000,북가좌제2동,0.41,0.3435897043900769,5938.849999999999,,14485.0,,
1144055500,아현동,0.62,0.4824261492442927,7681.18,1.0106815789473684,12389.0,0.76,760000.0
1144056500,공덕동,0.36,0.3074846997479606,6626.5199999999995,0.6560910891089109,18407.0,1.01,1010000.0
1144058500,도화동,0.37,0.3148107398400335,3450.25,0.556491935483871,9325.0,0.62,620000.0
1144059000,용강동,1.18,0.7793248768009976,10936.24,1.3019333333333332,9268.0,0.84,840000.0
1144060000,대흥동,74.41,4.322939892214555,641786.25,72.93025568181818,8625.0,0.88,880000.0
1144061000,염리동,2.04,1.1118575154181305,15744.720000000001,3.661562790697675,7718.0,0.43,430000.0
1144063000,신수동,0.99,0.688134638736401,9965.34,1.2776076923076922,10066.0,0.78,780000.0
1144065500,서강동,8.44,2.244955980157409,102655.72,7.079704827586207,12163.0,1.45,1450000.0
1144066000,서교동,0.96,0.6729444732424258,14527.68,0.8804654545454547,15133.0,1.65,1650000.0
1144068000,합정동,2.02,1.1052568313867783,18361.8,1.0864970414201183,9090.0,1.69,1690000.0
1144069000,망원제1동,0.45,0.371563556432483,4538.25,,10085.0,,
1144070000,망원제2동,0.19,0.173953307123438,1572.44,,8276.0,,
1144071000,연남동,0.23,0.2070141693843261,1915.21,0.2946476923076923,8327.0,0.65,650000.0
1144072000,성산제1동,11.31,2.510411940196362,109017.09000000001,,9639.0,,
1144073000,성산제2동,9.41,2.342766882626877,185217.03,,19683.0,,
1144074000,상암동,197.46,5.290587568486096,2513863.2600000002,29.926943571428577,12731.0,8.4,8400000.0
1147051000,목1동,2.27,1.184789984909162,23394.62,1.6591929078014185,10306.0,1.41,1410000.0
1147052000,목2동,19.96,3.0426158594528414,265627.68,25.78909514563107,13308.0,1.03,1030000.0
1147053000,목3동,0.27,0.2390169004704999,2739.69,0.516922641509434,10147.0,0.53,530000.0
1147054000,목4동,0.37,0.3148107398400335,3683.35,0.6462017543859648,9955.0,0.57,570000.0
1147055000,목5동,5.16,1.8180767775454283,69660.0,3.8486187845303865,13500.0,1.81,1810000.0
1147056000,신월1동,0.49,0.3987761199573678,4826.99,0.7426138461538462,9851.0,0.65,650000.0
1147057000,신월2동,0.35,0.3001045924503381,3044.2999999999997,0.4990655737704917,8698.0,0.61,610000.0
1147058000,신월3동,27.13,3.3368366225017656,205862.44,23.662349425287356,7588.0,0.87,870000.0
1147059000,신월4동,0.73,0.5481214085096876,4977.87,0.9572826923076924,6819.0,0.52,520000.0
1147060000,신월5동,0.53,0.4252677354043441,3369.7400000000002,0.488368115942029,6358.0,0.69,690000.0
1147061000,신월6동,1.7,0.9932517730102832,9096.699999999999,2.2187073170731706,5351.0,0.41,410000.0
1147061100,신월7동,12.11,2.5733752977756086,109292.75,9.184264705882352,9025.0,1.19,1190000.0
1147062000,신정1동,4.2,1.6486586255873816,29013.600000000002,4.144800000000001,6908.0,0.7,700000.0
1147063000,신정2동,0.3,0.262364264467491,2034.6,0.3912692307692307,6782.0,0.52,520000.0
1147064000,신정3동,93.84,4.552191261197205,1822560.48,67.0059,19422.0,2.72,2720000.0
1147065000,신정4동,0.6,0.4700036292457356,9871.8,0.9774059405940594,16453.0,1.01,1010000.0
1147067000,신정6동,5.99,1.944480556245719,49010.18,5.105227083333333,8182.0,0.96,960000.0
1147068000,신정7동,12.55,2.60638654732571,143986.15,11.899681818181818,11473.0,1.21,1210000.0
1150051000,염창동,7.36,2.1234584270966104,122742.72,7.0541793103448285,16677.0,1.74,1740000.0
1150052000,등촌제1동,0.32,0.2776317365982795,4599.04,,14372.0,,
1150053000,등촌제2동,1.535,0.9301936370431464,13224.025,,8615.0,,
1150053500,등촌제3동,1.58,0.947789398933526,23867.48,,15106.0,,
1150054000,화곡제1동,1.68,0.9858167945227652,47068.56,,28017.0,,
1150055000,화곡제2동,0.37,0.3148107398400335,3027.71,,8183.0,,
1150056000,화곡제3동,0.59,0.4637340162321401,5718.87,,9693.0,,
1150057000,화곡제4동,0.51,0.412109650826833,4894.47,,9597.0,,
1150059000,화곡본동,61.53,4.135646441579207,1058439.06,108.0039857142857,17202.0,0.98,980000.0
1150059100,화곡제6동,6.67,2.0373166153791646,90051.67,,13501.0,,
1150059300,화곡제8동,1.0,0.6931471805599453,11540.0,,11540.0,,
1150060300,가양제1동,68.5,4.241326752570746,1442267.5,,21055.0,,
1150060400,가양제2동,6.99,2.0781907597781832,55255.950000000004,,7905.0,,
1150060500,가양제3동,0.6,0.4700036292457356,4554.599999999999,,7591.0,,
1150061100,발산제1동,28.07,3.3697067145707846,381695.86,,13598.0,,
1150061500,우장산동,23.05,3.1801349965517702,387355.25,28.48200367647059,16805.0,1.36,1360000.0
1150062000,공항동,4.01,1.6114359150967734,55137.5,0.5072447102115916,13750.0,10.87,10870000.0
1150063000,방화제1동,2.55,1.2669476034873244,42031.649999999994,,16483.0,,
1150064000,방화제2동,1.0,0.6931471805599453,12463.0,,12463.0,,
1150064100,방화제3동,57.49,4.068855799454934,640553.5800000001,,11142.0,,
1153051000,신도림동,0.86,0.6205764877251099,12390.88,0.8429170068027211,14408.0,1.47,1470000.0
1153052000,구로제1동,1.535,0.9301936370431464,12889.394999999999,,8397.0,,
1153053000,구로제2동,0.53,0.4252677354043441,6403.46,,12082.0,,
1153054000,구로제3동,0.16,0.1484200051182733,2181.12,,13632.0,,
